12:31:25 [ServerInfo] ChaosMix loaded successfully
12:31:25 [ServerInfo] Character loaded successfully
12:31:25 [ServerInfo] Command loaded successfully
12:31:25 [ServerInfo] Common loaded successfully
12:31:26 [ServerInfo] Custom loaded successfully
12:31:26 [ServerInfo] Event loaded successfully
12:31:26 [ServerInfo] EventItemBag loaded successfully
12:31:26 [ServerInfo] Hack loaded successfully
12:31:26 [ServerInfo] Item loaded successfully
12:31:27 [ServerInfo] Monster loaded successfully
12:31:27 [ServerInfo] Move loaded successfully
12:31:27 [ServerInfo] Quest loaded successfully
12:31:27 [ServerInfo] Shop loaded successfully
12:31:27 [ServerInfo] Skill loaded successfully
12:31:27 [ServerInfo] Util loaded successfully
12:31:27 [Blood Castle] (1) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (1) SetState EMPTY
12:31:27 [Blood Castle] (2) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (2) SetState EMPTY
12:31:27 [Blood Castle] (3) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (3) SetState EMPTY
12:31:27 [Blood Castle] (4) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (4) SetState EMPTY
12:31:27 [Blood Castle] (5) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (5) SetState EMPTY
12:31:27 [Blood Castle] (6) Sync Start Time. [28] min remain
12:31:27 [Blood Castle] (6) SetState EMPTY
12:31:27 [Devil Square] (1) Sync Start Time. [58] min remain
12:31:27 [Devil Square] (1) SetState EMPTY
12:31:27 [Devil Square] (2) Sync Start Time. [58] min remain
12:31:27 [Devil Square] (2) SetState EMPTY
12:31:27 [Devil Square] (3) Sync Start Time. [58] min remain
12:31:27 [Devil Square] (3) SetState EMPTY
12:31:27 [Devil Square] (4) Sync Start Time. [58] min remain
12:31:27 [Devil Square] (4) SetState EMPTY
12:31:27 [Bingo] Sync Start Time. [578] min remain
12:31:27 [Bingo] SetState EMPTY
12:31:27 [JoinServerConnection] Connected
12:31:27 [DataServerConnection] Connected
12:40:00 [Invasion Manager] (Death King) Boss Position (Map: 3, X: 111, Y: 82
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 29, Y: 165
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 88, Y: 207
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 81, Y: 205
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 127, Y: 211
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 64, Y: 208
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 200, Y: 132
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 114, Y: 86
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 72, Y: 142
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 136, Y: 64
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 79, Y: 200
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 217, Y: 125
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 45, Y: 92
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 168, Y: 222
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 60, Y: 75
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 16, Y: 58
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 118, Y: 59
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 167, Y: 226
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 221, Y: 85
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 185, Y: 109
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 30, Y: 192
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 208, Y: 173
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 191, Y: 183
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 93, Y: 107
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 83, Y: 213
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 225, Y: 133
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 32, Y: 153
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 56, Y: 74
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 222, Y: 212
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 146, Y: 170
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 199, Y: 20
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 184, Y: 17
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 40, Y: 146
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 97, Y: 214
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 123, Y: 22
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 29, Y: 155
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 186, Y: 26
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 52, Y: 25
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 196, Y: 125
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 48, Y: 216
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 171, Y: 106
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 62, Y: 236
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 34, Y: 45
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 188, Y: 170
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 196, Y: 231
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 193, Y: 101
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 177, Y: 224
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 144, Y: 24
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 110, Y: 170
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 55, Y: 170
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 32, Y: 24
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 115, Y: 37
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 191, Y: 159
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 86, Y: 38
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 103, Y: 29
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 69, Y: 231
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 147, Y: 233
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 119, Y: 171
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 120, Y: 81
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 178, Y: 122
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 212, Y: 161
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 101, Y: 43
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 50, Y: 66
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 88, Y: 94
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 192, Y: 100
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 58, Y: 190
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 112, Y: 204
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 189, Y: 26
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 109, Y: 163
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 60, Y: 60
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 226, Y: 222
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 12, Y: 178
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 54, Y: 47
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 96, Y: 101
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 35, Y: 217
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 62, Y: 176
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 219, Y: 21
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 130, Y: 209
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 80, Y: 134
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 188, Y: 218
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 27, Y: 239
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 68, Y: 239
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 84, Y: 192
12:45:00 [Invasion Manager] (Red Dragon) Boss Position (Map: 0, X: 173, Y: 44
12:55:35 [JoinServerConnection] Disconnected
12:55:37 [DataServerConnection] Disconnected
13:07:18 [ServerInfo] ChaosMix loaded successfully
13:07:18 [ServerInfo] Character loaded successfully
13:07:18 [ServerInfo] Command loaded successfully
13:07:18 [ServerInfo] Common loaded successfully
13:07:18 [ServerInfo] Custom loaded successfully
13:07:18 [ServerInfo] Event loaded successfully
13:07:18 [ServerInfo] EventItemBag loaded successfully
13:07:18 [ServerInfo] Hack loaded successfully
13:07:18 [ServerInfo] Item loaded successfully
13:07:18 [ServerInfo] Monster loaded successfully
13:07:18 [ServerInfo] Move loaded successfully
13:07:18 [ServerInfo] Quest loaded successfully
13:07:18 [ServerInfo] Shop loaded successfully
13:07:18 [ServerInfo] Skill loaded successfully
13:07:18 [ServerInfo] Util loaded successfully
13:07:18 [Blood Castle] (1) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (1) SetState EMPTY
13:07:18 [Blood Castle] (2) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (2) SetState EMPTY
13:07:18 [Blood Castle] (3) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (3) SetState EMPTY
13:07:18 [Blood Castle] (4) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (4) SetState EMPTY
13:07:18 [Blood Castle] (5) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (5) SetState EMPTY
13:07:18 [Blood Castle] (6) Sync Start Time. [112] min remain
13:07:18 [Blood Castle] (6) SetState EMPTY
13:07:18 [Devil Square] (1) Sync Start Time. [22] min remain
13:07:18 [Devil Square] (1) SetState EMPTY
13:07:18 [Devil Square] (2) Sync Start Time. [22] min remain
13:07:18 [Devil Square] (2) SetState EMPTY
13:07:18 [Devil Square] (3) Sync Start Time. [22] min remain
13:07:18 [Devil Square] (3) SetState EMPTY
13:07:18 [Devil Square] (4) Sync Start Time. [22] min remain
13:07:18 [Devil Square] (4) SetState EMPTY
13:07:18 [Bingo] Sync Start Time. [542] min remain
13:07:18 [Bingo] SetState EMPTY
13:07:18 [JoinServerConnection] Connected
13:07:18 [DataServerConnection] Connected
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 133, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 126, Y: 198
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 139, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 127, Y: 195
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 125, Y: 195
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 132, Y: 201
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 131, Y: 190
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 127, Y: 200
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 136, Y: 194
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 132, Y: 196
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 127, Y: 194
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 132, Y: 194
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 131, Y: 191
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 125, Y: 198
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 129, Y: 201
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 135, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 136, Y: 195
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 133, Y: 194
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 133, Y: 198
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 127, Y: 201
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 138, Y: 199
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 128, Y: 192
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 129, Y: 190
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 138, Y: 195
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 134, Y: 201
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 136, Y: 198
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 130, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 139, Y: 192
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 129, Y: 191
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 135, Y: 201
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 126, Y: 198
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 136, Y: 200
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 135, Y: 200
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 137, Y: 192
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 130, Y: 191
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 129, Y: 197
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 139, Y: 200
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 134, Y: 190
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 132, Y: 196
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 130, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 127, Y: 202
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 126, Y: 193
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 132, Y: 191
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 131, Y: 193
13:15:00 [Invasion Manager] (Death King) Boss Position (Map: 0, X: 129, Y: 193
